56,68,loss,329
44,26,win,332
45,52,tie,329
70,45,tie,329
25,38,win,323
48,72,tie,329
48,27,tie,329
68,34,loss,323
68,69,win,324
45,43,win,323
43,69,win,323
38,45,loss,323
25,69,win,323
52,70,win,323
37,25,win,323
74,68,win,323
44,52,tie,324
56,20,loss,323
28,25,tie,324
45,35,win,323
35,56,win,324
68,52,win,324
44,26,loss,324
54,74,win,323
37,43,win,324
69,54,tie,324
72,74,loss,323
74,20,loss,323
72,65,loss,324
48,43,loss,324
20,48,win,323
74,69,win,323
34,74,win,324
70,48,win,323
43,65,win,324
57,40,win,324
57,26,win,324
56,24,tie,324
57,24,win,324
38,35,loss,324
37,51,loss,324
45,27,win,324
68,37,loss,324
37,54,win,324
52,45,tie,324
56,72,tie,324
48,26,tie,324
65,54,win,324
56,65,win,324
57,45,win,324
44,54,tie,324
72,43,loss,324
65,68,win,324
27,51,loss,324
25,65,loss,324
26,51,loss,324
45,44,win,324
24,74,win,317
52,72,tie,324
34,28,win,324
45,44,loss,333
28,20,loss,317
34,26,win,324
56,45,loss,324
37,56,win,333
44,74,loss,324
43,48,win,317
27,54,win,324
20,70,win,324
52,45,loss,317
43,44,tie,333
68,28,tie,324
24,38,loss,324
27,72,tie,317
54,28,tie,333
24,35,loss,324
54,52,tie,324
54,43,win,317
51,24,win,324
70,72,win,333
56,25,loss,317
40,35,loss,324
35,45,win,317
48,28,tie,324
74,56,loss,333
48,54,loss,317
69,74,tie,324
28,35,loss,324
25,52,win,317
28,74,tie,324
54,43,win,333
26,52,loss,317
34,56,win,333
70,37,loss,324
35,28,tie,317
74,51,loss,324
68,57,loss,317
24,20,loss,333
54,34,loss,324
72,28,loss,317
74,38,loss,324
40,72,tie,324
43,24,win,333
24,44,win,317
38,54,win,324
20,38,win,324
65,43,win,317
69,57,loss,324
72,38,loss,324
40,44,win,317
34,45,win,324
51,72,win,324
25,44,tie,324
56,28,loss,317
68,26,win,324
56,54,tie,333
45,56,win,323
57,38,win,332
72,25,tie,324
38,25,tie,329
43,74,loss,332
35,43,win,329
51,48,win,324
56,26,loss,329
26,65,loss,323
57,54,tie,329
25,38,loss,324
54,68,loss,329
28,57,win,332
20,52,win,323
37,56,win,324
52,48,tie,329
25,24,win,332
38,70,tie,329
57,26,win,323
28,65,loss,324
38,54,tie,329
56,45,loss,332
27,37,loss,324
43,70,win,329
74,34,win,332
37,52,win,329
40,38,win,323
20,52,loss,332
38,26,win,324
69,20,loss,329
37,35,loss,332
69,48,tie,329
57,20,loss,324
25,20,loss,329
70,34,loss,323
37,69,win,324
52,56,tie,329
51,72,loss,332
20,56,win,324
48,28,tie,329
28,27,win,332
38,27,tie,329
38,57,win,324
45,57,win,323
24,35,tie,329
70,34,win,332
69,26,tie,323
54,43,loss,329
70,40,win,324
27,65,loss,332
43,44,win,324
72,56,loss,323
40,54,win,332
56,40,tie,329
44,72,tie,324
38,43,loss,323
70,52,tie,329
72,34,win,332
27,54,tie,329
70,26,win,324
57,51,win,323
48,20,loss,329
38,68,win,332
24,45,loss,324
57,45,win,329
57,72,win,332
57,48,win,323
56,43,loss,324
45,26,win,329
25,72,win,332
25,72,loss,329
69,48,tie,323
25,56,win,332
37,72,win,329
65,57,win,324
44,28,win,332
74,25,tie,329
51,35,win,323
24,34,loss,324
27,26,tie,329
69,34,loss,323
51,70,win,317
38,43,loss,324
57,70,loss,324
26,24,tie,324
65,38,loss,333
68,48,loss,317
56,24,loss,317
20,65,win,333
20,35,win,317
68,44,tie,333
34,70,loss,317
72,28,loss,324
69,38,loss,324
27,44,win,324
24,69,tie,324
54,43,loss,324
51,35,loss,324
27,57,loss,324
37,44,win,324
24,25,tie,324
72,37,loss,324
57,74,win,324
27,20,loss,324
34,27,win,324
20,69,win,303
56,44,tie,324
54,72,tie,324
26,35,loss,324
70,68,win,324
26,72,tie,324
38,48,win,303
56,48,tie,324
35,74,win,324
57,43,tie,317
68,24,win,324
25,48,tie,303
45,70,loss,324
44,48,win,317
28,54,tie,324
56,40,loss,303
34,25,win,317
40,34,loss,324
52,28,loss,317
48,27,tie,303
24,74,tie,324
54,52,win,317
51,74,win,303
65,34,win,317
24,20,loss,324
37,68,win,303
25,20,loss,324
74,69,loss,317
27,25,win,324
25,68,win,317
35,70,win,303
35,69,win,324
24,72,tie,324
72,57,loss,317
28,43,loss,324
35,69,win,317
35,40,loss,333
51,45,win,324
35,65,win,324
68,40,win,324
40,27,loss,333
28,20,loss,324
26,40,loss,317
56,34,loss,324
26,72,tie,333
44,56,win,317
28,27,loss,324
38,74,win,333
48,51,loss,317
38,37,win,324
34,28,win,333
27,26,win,317
72,38,loss,333
34,20,loss,333
26,27,tie,324
35,52,loss,333
40,74,win,324
51,68,win,324
57,65,win,317
48,65,loss,324
68,27,loss,333
51,38,win,324
27,72,tie,303
44,69,tie,303
70,25,win,324
24,44,tie,324
57,54,win,324
38,56,win,324
54,27,win,337
28,38,win,337
56,26,loss,335
20,54,win,336
35,38,win,337
43,54,win,336
69,45,loss,336
70,26,loss,338
40,51,win,337
28,43,win,339
57,44,win,336
45,44,loss,338
45,72,win,337
34,48,win,336
24,34,loss,339
65,43,tie,338
44,20,loss,336
20,56,win,337
38,35,win,338
51,34,loss,339
27,52,win,338
25,27,win,339
56,38,tie,338
20,56,win,339
69,72,tie,338
52,43,tie,338
35,68,tie,339
37,72,win,339
40,34,loss,338
56,43,tie,338
57,24,win,339
40,69,tie,338
69,35,tie,338
27,26,win,339
24,37,tie,338
34,57,tie,338
44,24,win,339
20,26,tie,338
26,74,tie,339
28,34,tie,338
68,70,win,340
54,27,tie,338
43,74,win,339
45,34,tie,338
37,20,tie,338
26,40,loss,339
43,37,tie,338
65,56,tie,338
20,70,win,340
56,51,tie,338
70,35,tie,338
69,74,tie,338
20,65,loss,339
37,69,tie,338
68,44,win,340
34,52,win,339
54,26,tie,338
52,45,tie,338
26,70,loss,339
24,72,win,340
44,43,win,338
43,65,loss,339
68,43,tie,338
38,68,win,337
69,51,tie,338
56,43,loss,337
35,44,loss,339
56,35,tie,338
57,70,win,337
54,48,tie,338
51,74,win,339
69,44,loss,338
70,38,win,337
20,65,loss,340
44,26,win,338
45,27,win,337
74,56,tie,338
69,45,loss,337
70,37,win,339
25,68,win,340
57,38,win,337
25,35,tie,338
45,20,loss,339
28,52,tie,338
74,48,win,337
54,51,win,340
54,35,tie,338
24,38,loss,339
28,44,loss,338
45,20,loss,337
25,38,loss,337
65,24,tie,338
48,45,win,339
25,69,tie,338
74,35,loss,337
28,24,tie,338
69,27,loss,337
38,27,tie,338
38,40,loss,337
56,25,tie,324
26,37,loss,303
65,37,win,317
74,37,loss,317
57,25,tie,324
25,38,tie,303
70,69,win,324
28,38,win,303
72,26,tie,317
56,52,tie,324
37,48,win,303
40,56,win,317
56,54,tie,324
48,72,tie,303
35,26,win,317
40,65,loss,303
69,72,tie,303
43,74,win,324
72,20,loss,303
35,37,win,324
72,74,tie,317
56,38,loss,303
65,26,win,324
28,37,loss,303
27,72,win,324
51,38,win,303
65,37,win,324
68,69,loss,317
57,52,win,324
35,28,win,303
56,68,loss,324
20,27,win,317
34,44,win,303
57,56,win,324
34,72,win,303
35,45,win,324
43,74,win,303
45,28,win,324
45,48,win,324
24,28,loss,303
43,69,win,324
34,52,win,324
24,25,win,303
34,35,loss,317
44,20,loss,324
25,34,loss,324
20,26,win,303
27,52,win,324
57,35,loss,324
25,52,loss,303
45,74,win,324
56,44,tie,303
28,69,tie,324
37,72,win,303
54,20,loss,324
38,45,loss,303
44,43,loss,317
51,54,win,303
37,40,win,324
54,72,win,303
27,38,loss,324
24,40,tie,324
72,68,tie,303
44,34,loss,324
68,34,loss,303
70,35,loss,324
37,38,win,303
43,24,win,303
48,44,tie,324
57,40,win,303
69,38,loss,303
40,51,loss,324
72,52,loss,303
69,74,tie,303
69,34,loss,324
65,52,win,303
56,74,tie,303
52,27,win,303
74,20,loss,324
27,70,loss,303
70,48,win,324
68,38,loss,324
35,40,win,303
45,26,win,324
57,74,win,303
72,24,loss,303
37,40,win,303
65,72,win,303
70,20,loss,303
74,24,tie,303
38,57,loss,303
43,35,win,303
27,56,tie,303
26,38,loss,303
74,72,tie,303
38,24,tie,303
65,25,win,303
51,69,win,303
34,48,win,303
56,20,loss,303
56,45,loss,303
70,56,win,303
51,40,loss,303
51,57,loss,303
70,24,win,333
25,54,loss,303
44,25,tie,303
35,51,win,303
40,48,win,303
28,27,tie,303
26,72,tie,303
27,43,loss,303
57,34,win,303
35,74,win,303
40,45,win,303
51,37,loss,303
52,74,win,303
54,34,loss,303
44,68,tie,303
35,57,loss,303
26,24,win,259
68,45,loss,303
45,24,win,303
70,40,win,259
57,28,win,303
69,68,tie,303
74,27,loss,259
28,68,tie,303
56,72,tie,303
28,65,loss,259
38,28,loss,259
35,40,win,259
24,45,loss,259
65,38,win,259
56,27,loss,259
26,44,win,259
54,34,loss,259
40,68,win,335
72,51,win,259
20,54,win,259
20,74,win,259
37,45,win,259
72,56,loss,336
45,68,win,336
69,57,loss,336
57,38,win,335
40,74,win,337
65,20,win,335
69,28,loss,336
26,54,loss,337
56,69,win,336
69,34,loss,337
43,68,win,337
69,26,loss,337
45,52,loss,335
28,37,loss,337
56,38,win,336
52,68,loss,335
27,38,loss,337
45,52,win,337
52,28,win,336
70,56,win,335
38,69,win,337
48,28,win,335
44,25,win,336
34,35,win,337
27,25,loss,337
40,27,win,336
44,26,loss,335
65,69,win,337
26,37,loss,336
27,44,loss,336
24,27,loss,335
37,24,win,336
43,70,win,336
26,34,loss,337
52,27,win,337
35,24,win,336
57,65,win,337
54,68,win,337
45,24,win,337
24,26,win,337
56,70,loss,337
68,54,loss,335
56,48,win,337
65,72,win,337
38,34,loss,337
52,40,loss,337
40,20,loss,336
24,27,win,337
37,48,win,337
24,52,loss,336
40,72,win,337
74,28,win,336
45,44,win,336
54,43,win,338
69,52,win,339
25,74,loss,336
52,56,loss,339
65,38,win,336
56,72,win,339
48,65,loss,338
57,51,win,336
40,57,loss,336
43,48,loss,338
70,34,win,339
54,74,loss,336
69,26,tie,339
26,40,loss,336
51,68,tie,339
57,37,loss,338
65,40,win,336
74,44,loss,339
48,54,win,336
28,38,tie,338
28,56,win,337
45,26,win,336
68,38,win,338
35,44,win,336
27,28,loss,337
57,52,win,337
24,26,tie,338
52,45,loss,339
56,57,tie,338
48,24,loss,340
44,68,win,337
34,68,win,339
28,48,tie,338
26,69,tie,338
20,26,loss,340
24,54,loss,339
52,72,win,337
52,68,loss,340
26,20,loss,339
35,70,win,337
56,44,loss,339
34,37,win,337
40,25,loss,339
25,52,loss,337
37,38,win,337
74,44,loss,337
26,72,loss,339
26,52,win,339
70,51,win,339
68,54,loss,339
44,48,loss,339
37,65,win,337
28,57,loss,339
74,27,loss,337
34,51,win,337
54,45,loss,337
27,37,win,339
37,74,win,337
65,34,win,339
37,24,win,337
26,70,loss,337
70,28,loss,339
54,45,win,339
34,56,loss,339
70,54,loss,339
37,70,win,337
48,38,win,339
52,48,loss,339
45,40,loss,337
44,70,loss,337
28,57,tie,338
70,24,win,339
40,48,tie,338
34,43,win,337
51,27,tie,338
69,43,loss,339
65,72,win,340
37,74,tie,338
37,54,tie,338
56,25,loss,337
68,20,tie,338
35,57,loss,339
72,43,loss,337
35,74,tie,338
68,40,loss,337
69,34,tie,338
25,34,win,339
28,56,tie,338
57,43,win,337
57,43,tie,338
37,45,loss,339
65,48,win,337
57,20,win,340
57,20,win,340
38,34,loss,339
25,74,win,339
70,27,loss,340
51,27,loss,339
40,52,tie,338
37,48,loss,339
45,70,tie,338
43,69,tie,338
54,20,tie,338
38,51,loss,340
43,56,win,339
70,69,win,339
54,52,win,339
20,40,win,339
25,35,win,339
35,27,loss,340
70,72,win,339
51,44,loss,340
72,35,win,339
37,24,win,339
57,38,win,340
65,48,win,339
65,68,win,340
38,69,win,339
43,24,win,337
35,43,loss,339
25,35,win,340
25,70,loss,337
34,28,win,337
57,34,win,339
26,28,loss,337
54,72,win,340
26,27,loss,337
74,57,loss,339
48,44,loss,337
56,70,loss,339
72,34,loss,337
72,28,loss,339
54,34,loss,339
44,54,loss,337
40,27,win,334
57,72,win,342
69,24,loss,337
26,37,loss,334
52,74,win,337
48,38,loss,334
48,20,loss,337
48,34,win,342
37,69,win,337
52,54,win,337
38,74,win,337
34,43,win,342
69,25,tie,334
44,26,win,337
57,24,loss,342
24,65,loss,334
25,72,win,337
35,48,win,342
28,35,loss,337
35,24,win,337
65,56,win,337
56,34,win,342
57,35,win,337
56,54,loss,337
44,28,loss,342
69,40,loss,337
35,40,loss,342
40,37,win,337
24,40,loss,337
34,54,win,342
54,57,loss,337
44,52,loss,337
38,45,win,342
72,74,loss,337
44,54,loss,342
35,51,win,343
52,65,win,337
43,72,loss,342
45,54,win,343
44,57,loss,342
26,56,loss,344
45,43,win,343
44,52,loss,342
44,26,win,344
52,28,win,342
34,28,tie,343
74,43,win,342
34,38,win,344
38,28,win,343
20,38,loss,342
51,40,loss,344
72,26,tie,343
37,26,win,342
37,45,loss,344
57,48,win,343
52,44,win,344
68,24,loss,343
57,51,win,344
34,37,tie,343
26,37,loss,344
27,72,tie,343
54,40,win,344
37,44,win,344
20,27,win,344
52,40,win,343
24,40,win,344
24,48,tie,343
54,24,tie,343
74,24,win,344
57,34,win,343
28,25,win,344
25,52,win,345
40,28,loss,339
48,72,tie,337
34,28,loss,339
27,43,loss,337
69,40,loss,339
20,24,win,339
26,56,win,339
54,37,win,339
25,52,win,339
34,25,loss,342
43,70,loss,339
54,20,loss,339
74,20,loss,342
35,25,loss,342
24,52,tie,339
69,54,loss,339
51,68,win,342
44,27,loss,339
48,72,win,339
56,65,loss,342
52,44,loss,339
40,37,win,339
20,72,win,339
72,27,loss,342
27,37,loss,337
54,34,loss,337
57,54,win,339
43,65,loss,342
26,57,loss,337
54,65,loss,337
74,35,tie,339
70,52,loss,342
69,34,loss,339
37,40,loss,342
34,35,loss,342
37,74,win,339
54,65,loss,342
28,45,win,339
54,43,win,342
45,56,win,339
26,24,win,339
37,69,win,334
68,35,loss,342
26,43,loss,339
27,40,loss,342
25,40,loss,334
24,28,loss,339
40,28,win,342
28,68,loss,339
74,72,loss,334
57,27,win,339
25,37,loss,342
51,69,win,334
28,37,loss,342
45,51,win,342
54,52,loss,342
25,43,loss,334
26,27,loss,342
51,45,loss,337
51,54,win,337
34,69,win,342
45,56,win,337
51,56,win,337
70,65,loss,342
28,24,win,337
20,69,win,337
56,26,win,337
28,54,win,342
27,57,loss,337
65,25,win,337
65,68,win,342
48,28,loss,337
34,27,loss,342
44,38,loss,337
70,34,loss,337
69,65,loss,342
52,26,win,337
65,68,win,337
20,35,win,342
54,74,win,337
51,56,win,346
54,74,loss,344
43,38,loss,347
38,48,win,346
43,25,win,344
28,54,tie,343
40,56,win,347
25,27,loss,344
72,68,tie,346
68,57,win,343
68,20,tie,345
26,69,tie,343
70,35,loss,344
70,72,win,346
56,52,loss,343
54,65,win,348
65,38,win,344
25,57,loss,343
25,69,tie,346
26,69,tie,346
28,48,win,349
45,70,loss,345
37,56,tie,343
57,48,win,344
57,38,win,346
65,43,loss,345
68,25,tie,346
48,35,loss,344
52,34,win,349
74,26,win,348
28,69,tie,343
72,35,loss,345
27,24,loss,346
38,43,win,343
52,35,win,344
56,51,loss,345
25,51,loss,346
56,45,loss,347
28,34,loss,344
65,27,tie,343
69,37,win,345
25,37,loss,346
25,51,loss,347
68,72,tie,345
57,72,win,344
35,24,win,343
37,26,win,346
24,56,win,347
70,68,win,345
52,20,loss,349
51,72,win,344
69,24,loss,346
35,65,win,343
27,68,win,345
20,27,loss,349
68,70,loss,346
34,74,tie,345
69,74,loss,344
37,43,loss,345
70,37,win,345
27,54,tie,347
26,45,loss,347
72,45,loss,343
25,26,win,348
37,26,loss,348
27,69,win,345
72,70,loss,348
45,52,loss,347
70,44,win,346
27,56,loss,348
43,20,loss,344
26,38,win,348
48,56,tie,347
68,74,tie,285
34,35,win,348
45,44,win,347
27,54,loss,285
72,40,loss,352
37,65,loss,285
68,70,loss,353
45,37,loss,347
68,35,loss,352
69,51,loss,348
57,25,win,337
24,54,win,347
68,70,loss,337
72,25,loss,285
45,43,loss,352
20,65,loss,346
25,35,loss,347
68,52,loss,337
34,72,win,348
70,69,win,349
44,26,tie,353
43,56,loss,352
34,74,win,337
37,52,loss,285
54,26,tie,348
56,24,win,349
57,37,win,337
35,74,win,347
51,27,loss,353
52,65,loss,349
25,20,loss,352
56,52,loss,347
35,70,tie,354
25,48,win,337
48,37,loss,349
45,54,loss,353
70,69,win,352
25,38,win,347
74,65,loss,337
35,43,win,348
45,57,loss,285
24,27,loss,352
69,56,tie,337
65,26,win,353
52,68,win,347
26,65,loss,337
65,24,win,352
35,40,win,348
65,38,win,353
56,72,tie,337
34,52,win,348
40,68,win,285
72,44,loss,354
35,56,win,337
35,43,loss,353
69,52,loss,337
72,35,loss,352
38,51,tie,353
65,56,win,347
56,72,win,348
51,24,win,337
45,68,win,352
57,68,win,337
20,38,win,352
65,28,win,348
69,72,tie,353
40,26,win,337
70,40,loss,349
72,44,loss,337
20,65,loss,352
56,34,loss,285
26,20,loss,352
72,68,tie,337
52,65,loss,348
38,28,win,352
25,26,win,337
69,20,loss,353
48,24,loss,337
65,45,win,348
28,45,win,352
26,72,tie,337
48,65,loss,353
56,35,loss,348
28,26,win,352
56,70,loss,285
40,27,loss,352
24,68,win,347
72,74,tie,285
72,28,loss,352
54,20,loss,347
35,37,win,352
26,20,tie,356
48,74,tie,353
69,40,loss,348
57,35,win,352
65,45,loss,347
70,45,loss,355
40,43,win,352
74,25,tie,347
45,27,loss,352
48,68,win,355
38,48,tie,353
70,26,win,348
52,28,loss,352
25,43,loss,347
26,70,win,355
34,48,win,352
48,54,loss,353
72,74,tie,347
70,65,loss,352
24,35,loss,353
38,28,win,347
35,38,win,353
69,27,loss,352
48,52,win,355
45,40,loss,352
48,51,win,352
54,34,loss,358
38,74,tie,353
56,54,loss,344
37,27,loss,348
24,74,tie,343
35,28,win,345
27,26,win,344
37,70,win,349
68,43,loss,347
38,27,win,346
45,25,win,350
43,45,loss,347
27,56,loss,348
27,56,loss,348
45,43,loss,346
72,28,tie,347
70,54,win,348
24,65,loss,346
44,38,win,344
40,28,win,346
65,34,win,347
68,57,loss,344
48,34,loss,346
69,48,tie,347
51,38,loss,352
43,40,loss,348
24,20,loss,346
45,54,win,347
40,24,loss,346
51,56,win,348
37,44,win,347
72,43,tie,352
72,38,loss,346
68,74,tie,285
45,68,tie,348
70,57,loss,352
40,26,win,346
20,74,win,347
45,34,loss,348
25,74,tie,346
48,24,win,352
27,35,loss,347
25,40,loss,348
54,74,tie,347
28,35,win,349
52,26,win,346
48,40,win,352
72,69,tie,348
37,56,loss,349
24,28,win,347
72,57,loss,352
52,68,win,346
56,24,loss,285
45,74,tie,348
48,51,loss,346
40,37,win,352
27,48,tie,347
26,65,loss,346
48,57,loss,349
52,26,win,285
51,52,win,346
26,74,win,352
26,34,win,349
54,37,tie,348
27,26,tie,285
24,70,win,346
74,70,loss,347
72,25,loss,346
45,26,win,352
52,35,loss,337
68,35,loss,347
24,57,loss,348
65,25,win,349
44,35,tie,353
44,57,loss,337
28,45,win,346
27,74,tie,347
69,54,loss,337
45,69,tie,348
43,27,loss,349
20,48,win,346
20,37,win,337
35,27,loss,349
56,25,loss,353
43,37,loss,347
68,24,loss,337
74,45,loss,285
69,44,loss,348
26,70,win,349
34,51,win,347
40,68,win,285
70,74,win,352
52,27,win,349
54,52,loss,347
68,69,tie,337
65,25,win,285
70,37,loss,353
45,43,loss,348
51,48,tie,353
45,43,tie,356
34,20,win,348
48,45,win,355
48,57,loss,352
20,44,win,348
74,52,loss,347
44,38,win,355
44,43,loss,353
34,24,loss,356
65,68,win,352
74,37,tie,348
45,70,loss,347
37,45,tie,348
40,65,loss,353
68,74,tie,347
65,27,win,353
43,27,loss,352
44,35,loss,347
34,65,loss,348
65,68,win,353
54,28,loss,352
70,54,win,356
25,70,loss,347
74,28,tie,348
69,43,loss,353
72,51,loss,352
45,24,win,347
51,20,loss,348
48,20,loss,352
70,27,loss,353
72,34,tie,356
54,40,loss,347
37,68,win,353
51,56,win,352
40,24,win,347
24,51,tie,353
37,40,win,357
34,70,win,352
34,51,tie,353
27,56,win,353
48,74,tie,356
48,45,tie,353
45,72,win,352
40,37,win,356
34,68,win,357
26,37,tie,356
68,24,loss,352
37,56,win,353
69,65,loss,352
45,65,loss,353
26,48,win,359
34,56,win,352
69,54,loss,353
70,48,win,358
72,45,tie,353
44,68,tie,353
28,20,loss,352
20,35,win,358
56,35,loss,352
69,52,loss,358
65,26,win,352
68,52,loss,353
70,43,loss,357
38,40,loss,352
72,54,loss,352
54,70,loss,357
52,25,loss,353
24,56,loss,356
20,35,win,352
65,70,win,353
69,34,loss,352
54,68,win,353
24,26,win,357
57,65,loss,352
69,40,loss,353
65,44,win,352
54,27,win,353
45,52,win,352
24,26,tie,353
37,45,win,357
20,37,win,352
43,48,win,353
34,24,win,357
34,44,win,352
70,37,win,356
48,40,loss,353
69,54,loss,352
27,68,win,357
43,51,win,353
54,45,win,352
74,35,loss,352
38,56,win,357
72,20,tie,353
54,57,loss,352
20,35,win,357
45,27,loss,353
24,70,loss,352
26,38,loss,357
68,45,tie,353
65,45,win,352
44,40,loss,353
43,44,loss,352
24,72,loss,359
70,20,loss,357
74,37,loss,352
68,70,loss,352
69,68,tie,353
69,72,tie,356
25,26,win,352
54,51,tie,353
69,65,loss,357
48,65,loss,355
44,72,loss,359
69,51,loss,357
35,34,win,355
69,34,tie,353
28,57,win,359
35,69,win,357
69,43,loss,357
52,27,loss,352
28,51,win,356
52,45,loss,355
57,43,loss,353
27,54,loss,352
27,20,loss,357
44,52,loss,355
27,40,win,359
38,25,win,352
72,57,loss,353
57,72,loss,355
70,38,loss,352
48,68,win,357
28,24,loss,356
57,40,loss,353
68,52,win,359
24,26,loss,355
44,45,loss,352
20,45,tie,353
70,69,win,357
26,51,loss,352
54,24,loss,355
69,37,loss,357
25,20,win,353
54,70,win,352
51,38,tie,356
25,37,loss,353
48,65,loss,357
72,38,loss,352
74,70,loss,355
68,56,loss,352
52,65,win,359
68,56,loss,357
25,28,loss,352
70,56,loss,353
45,35,loss,352
65,72,win,353
26,28,win,355
35,34,loss,357
28,48,loss,359
45,40,loss,353
48,44,win,352
38,26,tie,353
51,70,win,357
48,27,win,352
72,65,win,359
27,24,tie,360
52,28,loss,353
20,35,win,356
34,65,loss,352
48,70,win,359
70,74,win,357
74,40,loss,352
70,43,loss,353
37,51,win,352
45,24,loss,359
43,44,loss,356
44,38,win,353
70,35,loss,357
34,72,win,352
25,57,win,353
68,52,tie,352
68,20,loss,337
28,40,win,359
26,70,loss,357
54,72,win,285
69,25,loss,353
72,65,loss,352
20,26,win,357
34,57,loss,337
72,27,loss,352
28,65,tie,356
34,68,tie,353
27,26,win,357
27,38,tie,285
65,26,loss,359
44,24,win,352
57,40,win,337
57,74,tie,353
70,20,loss,285
25,26,win,357
45,34,loss,337
20,51,win,337
48,57,loss,337
68,69,loss,352
38,69,win,352
34,40,win,337
68,65,loss,285
25,37,win,356
70,72,win,337
26,35,loss,357
57,38,win,352
72,65,loss,357
72,43,loss,357
74,28,loss,361
72,70,loss,357
25,28,loss,337
74,34,loss,352
56,26,tie,363
74,65,tie,363
72,43,tie,363
24,28,loss,285
70,34,tie,363
68,69,win,356
57,56,win,352
40,26,win,352
34,69,win,363
24,35,loss,352
35,45,win,363
57,56,win,285
44,74,tie,363
72,68,tie,285
34,38,win,363
69,38,tie,285
28,38,win,361
40,72,win,285
37,20,loss,361
65,24,win,285
38,52,loss,285
70,26,tie,363
74,57,loss,285
56,24,tie,361
40,35,loss,285
69,37,loss,361
40,20,loss,285
70,45,loss,285
52,74,loss,361
56,65,loss,285
69,34,loss,361
68,20,loss,285
57,27,loss,364
70,28,win,285
69,27,tie,361
27,44,loss,285
56,25,tie,285
43,40,tie,363
70,40,win,361
35,28,win,285
54,48,win,337
74,27,tie,285
68,25,loss,337
27,51,loss,363
65,56,win,361
24,57,loss,285
57,28,tie,363
51,37,loss,361
40,57,loss,285
65,43,win,337
40,35,loss,363
54,20,loss,285
69,48,tie,361
34,54,win,285
54,70,loss,337
74,65,loss,285
70,65,loss,337
57,74,win,361
25,24,tie,285
37,43,loss,285
45,54,win,285
44,28,tie,363
52,56,win,337
27,28,loss,285
45,26,tie,363
68,34,loss,337
56,35,loss,285
38,72,win,337
70,37,win,285
44,65,loss,337
26,40,loss,285
40,54,win,337
74,44,loss,285
20,65,win,285
35,37,win,337
48,26,tie,285
38,56,win,337
74,20,loss,352
28,65,loss,337
45,28,win,285
54,72,loss,364
20,28,win,337
45,44,win,337
40,72,tie,363
25,72,loss,364
56,51,tie,364
25,65,loss,352
52,43,tie,363
57,34,win,364
70,56,win,352
40,25,win,337
43,51,loss,365
40,44,win,352
69,44,loss,352
35,20,loss,337
44,40,loss,365
38,35,loss,363
35,27,win,364
38,35,win,352
28,38,loss,365
28,40,loss,337
52,28,loss,364
27,35,loss,337
44,57,loss,365
44,35,loss,364
72,20,loss,337
56,37,loss,337
34,45,win,352
20,45,win,352
45,69,win,285
72,44,loss,353
44,65,loss,357
43,26,loss,356
20,43,win,337
35,26,win,352
35,70,loss,353
24,56,win,337
72,68,win,357
74,43,loss,352
72,25,loss,353
57,74,win,352
25,68,win,357
37,24,win,353
57,43,win,352
25,43,win,356
56,48,loss,357
44,35,loss,285
20,57,loss,337
68,48,loss,352
25,43,win,353
45,43,loss,361
56,57,loss,337
45,57,loss,357
26,45,loss,337
51,35,loss,356
26,57,loss,352
51,56,tie,353
28,74,win,337
28,70,loss,361
72,69,tie,337
44,45,loss,357
43,28,loss,352
56,35,tie,353
52,28,win,337
69,68,win,361
38,65,loss,352
35,25,win,337
26,40,loss,353
54,26,loss,357
35,69,win,337
48,28,loss,285
70,34,win,353
27,48,win,337
48,44,win,357
28,69,win,337
57,68,win,285
28,24,win,352
24,57,loss,356
48,34,loss,285
56,25,loss,352
40,54,win,357
65,26,win,285
40,70,win,337
54,25,loss,357
69,56,loss,352
24,43,loss,285
48,45,win,357
74,51,loss,337
38,52,win,352
70,72,win,361
56,34,loss,337
57,27,win,352
69,34,loss,357
69,43,loss,337
40,70,win,352
57,52,loss,361
24,48,loss,357
35,40,win,352
26,51,loss,337
24,70,loss,361
27,34,loss,337
68,27,loss,352
70,24,win,357
68,74,tie,352
27,44,loss,337
34,51,win,361
26,20,loss,356
69,74,tie,337
35,43,win,337
24,37,loss,361
48,56,win,352
40,43,win,337
48,26,win,352
68,43,loss,361
20,43,win,285
52,24,win,337
45,24,win,352
40,48,win,357
24,72,loss,361
35,51,win,337
26,37,loss,337
44,65,loss,285
54,65,loss,352
57,70,win,285
37,25,loss,361
72,65,tie,356
52,43,loss,337
28,72,win,337
44,68,win,285
51,26,tie,363
43,25,win,337
68,40,loss,361
25,52,win,352
28,57,loss,337
51,70,tie,363
52,57,win,357
20,27,win,337
25,24,win,352
70,57,tie,363
34,68,loss,356
70,20,loss,337
35,52,win,352
57,27,win,361
52,40,tie,363
65,43,win,352
37,38,win,361
38,28,tie,356
44,57,tie,363
48,51,tie,285
65,51,win,337
43,51,loss,357
45,37,win,361
68,37,loss,352
27,43,loss,285
68,40,win,356
37,56,tie,363
37,28,loss,352
25,65,win,361
25,57,win,357
44,51,loss,352
27,68,loss,361
57,24,win,352
45,65,tie,356
70,26,win,361
43,24,win,357
28,70,tie,363
69,20,loss,352
40,38,win,364
65,57,loss,285
51,35,win,352
38,26,win,361
34,54,win,363
25,68,win,356
69,57,loss,352
45,52,loss,361
37,27,tie,363
48,54,win,352
